교차로번호,교차로명,연동교차로코드,구코드,지번,계량기번호,도로구분,경도,위도
2194,개롱역(연등)1,2109,710,165-2도,-,001,127.13559340005705,37.49766822376347
2195,코오롱,0,710,209-7도,-,002,127.1234711414764,37.50969094637038
2196,코오롱(연등)1,2195,710,209-7도,-,002,127.12464706669144,37.509191423625644
2197,방이삼거리(연등),319,710,63도,-,001,127.10976741935683,37.51131184037026
2198,거여아파트단지,0,710,290-5도,-,002,127.14495142510715,37.489760287854835
2199,거여라이프아파트,0,710,289-9도,-,002,127.14327268324837,37.490198398943406
2200,남천초교(연등),2166,710,52-3천,-,002,127.14933118051844,37.501258754311756
2201,동북고입구,0,740,354-8수,-,001,127.13890276936402,37.519228223531485
2202,둔촌사거리,0,710,450-43도,-,001,127.13382092371099,37.521443559304686
2203,올림픽공원북2문,0,710,547-1대,-,001,127.12797970635991,37.52400145154558
2204,호원아트홀,0,740,420-35대,-,002,127.13009318145555,37.52663074071201
2205,둔촌동역,0,740,450-48도,-,001,127.13662329469781,37.528810818794774
2206,둔촌아파트입구삼거리,-,740,450-41도,-,001,127.13468253886842,37.52367768271114
2207,둔촌종합상가,0,740,540-4도,-,001,127.13544699444519,37.52560218728756
2208,천동초교입구,0,740,349-8도,-,001,127.14116473626936,37.54097554536449
2209,굽은다리역,0,740,34-10도,-,001,127.14314593601371,37.54634629816912
2210,동부기술교육원,0,740,산11-2도,-,001,127.14443414986367,37.554738281044024
2211,선사사거리,0,740,527도,-,001,127.12919982396622,37.554766507431154
2212,암사역,0,740,547도,-,001,127.12755173155576,37.55013539881708
2213,천호동공원,0,740,265도,-,001,127.12587047501756,37.54547946486868
2214,광진교남단사거리,0,740,333-42도,-,001,127.12436513743519,37.54126107738774
2215,강동성심병원,0,740,461도,-,001,127.13430848891349,37.53529565376378
2216,길동현대병원,0,740,389-5 대,-,001,127.13899533469115,37.535145938391786
2217,강동성심병원입구,0,740,462도,-,002,127.1350390722288,37.536801459390205
2218,길동시장,0,740,415-5대,-,001,127.13637144660876,37.53465044731654
2219,길동초교(연등)1,2220,740,391-15도,-,001,127.14001388071648,37.53790948436062
2220,길동초교,0,740,390-29도,-,001,127.1396803054874,37.536951042637064
2221,보훈병원입구,0,740,307도,-,001,127.14067357432909,37.533738467203484
2222,둔촌고교입구,0,740,149도,-,001,127.14532121838447,37.53521664039912
2223,생태공원앞,0,740,176-11도,-,001,127.15232806098011,37.53820067881936
2224,길동생태공원,0,740,12-5도,-,001,127.15324070542377,37.54025384269952
2225,방아삼거리,0,740,105-35 전,-,001,127.14653058354968,37.523736429050345
2226,방아삼거리2,0,740,6-2대,-,001,127.14737951725922,37.52586465192348
2227,신성아파트,0,740,112-2도,-,002,127.14473359159675,37.526542548401196
2228,보훈병원(연등)1,4628,740,88-2도,-,002,127.14294239185409,37.529763376110026
2229,둔촌주공아파트,0,740,87-2도,-,002,127.14196690899624,37.52734259504103
2231,신명초교입구,0,740,54-1도,-,002,127.1470023082483,37.54065954914177
2232,대명초교입구,0,740,168도,-,001,127.1559503417839,37.546209695479256
2233,한영중고교앞,0,740,149대,-,001,127.15617479951217,37.54919801922605
2234,한영중고교입구,2232,740,168도,-,001,127.15605484757266,37.54742511638852
2235,E-마트,0,740,302도,-,001,127.15656704171656,37.55538883693869
2236,고덕역,0,740,314도,-,001,127.15329954170261,37.554944156253605
2237,묘곡초교,0,740,669도,-,002,127.15154733620615,37.55878590342783
2238,광문고교,0,740,302도,-,001,127.15683961388314,37.56056093954174
2239,공무원아파트,0,740,295학,-,001,127.15670674208639,37.55757146354206
2240,상일동역,0,740,299도,-,001,127.16543342784668,37.55660996750322
2242,고덕천사거리,0,740,120도,-,001,127.17132985430743,37.55719085255869
2243,상일시장,0,740,299도,-,001,127.16872671942153,37.55705306189682
2244,상일IC,0,740,359-3도,-,001,127.17357949455176,37.54697806486064
2246,늘푸른교회,0,740,283-5대,-,001,127.17106780561254,37.545968906611414
2247,상일동아아파트,0,740,168도,-,001,127.16704175274793,37.545657875779284
2249,고덕아르테온301동앞,0,740,497전,-,001,127.17220357779044,37.55374472345877
2250,고덕자이아파트앞,0,740,75-2잡,-,001,127.17281741291009,37.55105737806417
2251,고현초등학교삼거리,0,740,121대,-,001,127.16520254425679,37.553449249947576
2252,강동고교입구,0,740,-,-,002,127.16529819545255,37.55051882428853
2253,강동아트센터,0,740,147 도,-,001,127.1563163139359,37.551687509296684
2254,대명초교앞,0,740,59도,-,002,127.1525219657607,37.54659493011578
2255,고덕현대아파트,0,740,58도,-,001,127.15263746378182,37.54916215633448
599,서울교대,0,650,1748-33도,-,001,127.01459727500635,37.48837992949902
600,세곡동사거리,0,680,134-3도,-,001,127.10826699158862,37.4647471826535
609,구산사거리,0,380,194-2구,-,001,126.91162486662037,37.613749541585435
610,서울혁신파크정문,0,380,산42-18천,-,001,126.93306480866124,37.607014889778014
611,시청,0,140,31 대,-,001,126.9769249395891,37.56395767147845
612,퇴계로5가,0,140,173-10도,-,001,127.00257411109493,37.56320050625745
613,숙명여대입구(연등),2639,170,70-3대,-,001,126.97072971390509,37.544202338164716
614,학동,0,680,77-6 도,-,001,127.0391316305572,37.52316816505373
615,여의도수정아파트,0,560,4도,-,002,126.93075491671321,37.52204284018225
616,구반포삼거리,0,650,752도,-,001,126.9866977166776,37.5012787961378
617,대치우성아파트,0,680,78-24유,-,001,127.06744671835763,37.500997302350626
618,구산치안센터,0,380,195-4도,-,002,126.91136699960582,37.61214533392842
619,광산사거리,0,300,140도,-,001,127.02233476100282,37.64318200511214
620,국립재활원,0,300,410-267천,-,001,127.01220961371145,37.639973305198836
621,광운대입구,0,290,466 학,-,001,127.05656269737707,37.61760305922211
622,동묘앞역,0,110,83-2도,-,001,127.01567677491227,37.573025547833836
623,광교,0,110,9도,-,001,126.98275095268296,37.56905191454878
624,퇴계로4가,0,140,79-7도,-,001,126.99853253889299,37.56227016453705
625,숭례문,0,140,24도,-,001,126.97571741118267,37.56042729232144
626,몽촌토성역,0,710,19도,-,001,127.11259660831219,37.51749141524564
627,구로구청구의회,0,530,65도,-,001,126.88882243621077,37.495254735053194
628,도곡역,0,680,339-2 도,-,001,127.05537283900226,37.4909178239225
629,교대입구,0,650,1748-14도,-,001,127.01002746657271,37.48699503792775
630,구로전화국,0,620,1676-8도,-,001,126.9039862582463,37.47989881025406
631,금천구청입구,0,540,1000-26도,-,001,126.89960439784453,37.457195991402855
632,숭미초교,0,320,315-8도,-,001,127.02865490558703,37.65066221878637
633,광운초교앞사거리,0,290,산130-1임,-,001,127.05344475775152,37.619439787699704
634,월곡역,0,290,37-4도,-,001,127.04165057777816,37.60223776403143
635,서울시립대앞,0,230,103-25대,-,001,127.0535872043085,37.58339571852194
636,하이웨이주유소,0,500,666-61도,-,001,126.85473608902613,37.555089817421624
637,성산초교앞,0,440,473-9대,-,001,126.91164691937907,37.554235137778434
638,성수사거리,0,210,289-36구,-,001,127.0639789111282,37.542136842536095
639,구로역,0,530,603-2도,-,001,126.87980745556496,37.503014882091854
640,숭실대입구역,0,590,178-1도,-,001,126.9543320694849,37.495509684944714
641,고대구로병원,0,530,산91-6도,-,001,126.88340645006564,37.493083365663445
642,남구로역,0,530,802도,-,001,126.88611463601012,37.48497218235097
643,구로디지털단지입구,0,530,1125-12 도,-,001,126.90121021388677,37.482586090769054
644,하계역,0,350,273-5도,-,001,127.068213080521,37.635961046918325
645,청계한신휴플러스,0,200,645-8대,-,001,127.0441759085379,37.57192974304364
7480,양화대교북단램프1(연등),-,440,407도,-,001,126.9091511471991,37.54779085375892
647,광희동사거리,0,140,18-221대,-,001,127.00718059291248,37.56422357576623
648,퇴계로2가,0,140,21도,-,001,126.98905093339258,37.561190456221254
649,충무로역,0,140,1-4도,-,001,126.99326074726484,37.561082706252186
650,국립극장앞,0,140,산14-55임,-,001,127.00058566662229,37.55122804535364
651,아차산역사거리,0,210,111도,-,001,127.0908676973758,37.55008558690308
652,구의사거리,0,210,234-21도,-,001,127.0853009971528,37.545081545387035
653,성수대교남단,0,680,488 도,-,001,127.0337775998816,37.529175689959246
654,한강대교북단,0,170,301-5도,-,001,126.96177659443624,37.52241985949814
655,국립현충원,0,590,326-1천,-,001,126.97563823463042,37.503885256546546
656,구로소방파출소,0,530,산89-2도,-,001,126.88294239720456,37.49425097109137
657,시립동부병원앞,0,230,112-75대,-,001,127.03064997836184,37.57392977285973
658,광장사거리,0,210,550-4구,-,001,127.1042941526888,37.545082395299346
659,법원검찰청,0,650,1697-7대,-,001,127.01369636536712,37.493679306687035
660,시흥사거리,0,540,1000-48도,-,001,126.9005154306175,37.454753827327224
661,구수동사거리,0,440,68-18천,-,001,126.93188326382231,37.54548535928998
662,상왕십리역,0,200,590도,-,001,127.03007163231149,37.5641274536136
663,한강중교앞,0,170,312-2도,-,001,126.99183964379448,37.52570618846775
664,디지털단지오거리,0,540,127-34도,-,001,126.88986179985795,37.47937224075688
665,금천우체국,0,540,287-8도,-,001,126.89799574164574,37.46956806593993
666,AT센터,1135,650,320-1대,-,001,127.03984704177526,37.46864352461833
667,기아대교앞,0,540,1001-29도,-,001,126.90314891951209,37.43875778588702
669,시청뒤,0,140,34-4도,-,001,126.97918600268618,37.56697661170444
670,국일관,0,110,18대,-,001,126.98974422332967,37.570307816636074
671,세운상가,0,110,45-4 도,-,001,126.99537569104072,37.57057963088564
672,종묘입구,0,110,164-1도,-,001,126.99155071938873,37.57256466442906
673,운니동,934,110,75-4도,-,001,126.99063341369997,37.57566666085319
674,안국역,0,110,-,-,001,126.98621466395069,37.576854707360575
675,안국동사거리,0,110,-,-,001,126.98299434032113,37.57550532534598
676,경복궁,0,110,-,-,001,126.97938798400651,37.57584830842406
677,광화문,0,110,1-68도,3,001,126.97690236866275,37.57548334606857
678,정부서울청사,0,110,-,-,001,126.97434748488551,37.575746060737046
679,경복궁역,0,110,-,-,001,126.97262745782115,37.57590956529669
680,효자동삼거리,0,110,1대,-,001,126.97368313638516,37.583523431409624
681,신교동,0,110,60-4천,-,001,126.97039582160188,37.58384474417274
682,조계사앞,0,110,110-2도,-,001,126.98302081107093,37.5720119395076
683,강북청년창업센터,0,440,200-3도,-,001,126.90710700931132,37.564030959342155
684,팔판동,0,110,166-1도,-,001,126.98023965263864,37.58106932260581
687,청구성심병원,0,380,484-1 도,-,001,126.91998402426222,37.62109542051877
688,청운실버센터,0,110,89-68도,-,001,126.97283343218301,37.586386726984955
689,56사단,0,380,284-5도,-,002,126.93472942454846,37.6503115101233
691,연신종로약국(연등),422,380,392-14대,-,001,126.92295167806655,37.6197783994434
692,연신내상점가,33,380,439-7구,-,001,126.92017490504453,37.61845442414098
693,영보빌딩은평,0,380,420-9 도,-,001,126.91883651320929,37.61642074230388
694,신사오거리(연등)1,43,380,37-8도,-,001,126.91682358871788,37.599695436218525
695,은혜산부인과,0,380,38-8도,-,001,126.92478070847541,37.607864041967616
696,말죽거리공원사거리,0,650,105-4 도,-,001,127.03862124732251,37.47810714637349
697,역말사거리(연등)1,244,380,223 대,-,002,126.91449264717234,37.60579598883512
698,서부새생명약국(연등)2,40,380,172-77도,-,001,126.91918403452257,37.606972639047136
699,은평노인복지회관(연등)1,700,380,206-21답,-,001,126.92923100166553,37.6298213938404
700,은평노인복지회관,0,380,212-9도,-,002,126.93133559879774,37.632100230668954
701,신도초교정문,700,380,211-2대,-,001,126.92966782347459,37.63263947703877
7482,양화대교북단램프2(연등),-,440,407도,-,001,126.9094814593126,37.54746896578416
7506,우이교회(연등),-,300,204-25대,-,001,127.01711324865126,37.63831718361668
7507,한성고등학교,-,410,118-96철,-,001,126.95550883454558,37.558898108891434
7513,희성교회(연등),-,440,산11-59임,-,001,126.91336349315296,37.55796665684805
707,녹번초교,0,380,151-7대,-,001,126.92540192863159,37.603528987777274
708,연남교,0,440,448-4천,-,002,126.91681937786561,37.567358195014336
7521,강남데시앙포레106동,-,680,747 대,-,001,127.08929802585295,37.481601067078195
710,정부서울청사별관,0,110,161-1도,-,002,126.97446661163617,37.57410940734526
711,서울경찰청(연등),5589,110,-,-,002,126.97214358745472,37.57421431407647
712,신사동고개삼거리,0,380,17-19도,-,002,126.91014692010542,37.59783052969348
713,응암대림시장,0,380,604-3도,-,001,126.91678224982157,37.588285211491325
714,그랜드힐튼호텔,0,410,산11-45임,-,001,126.93595112216715,37.58829855869063
7522,방죽1시니어센터,-,680,242 도,-,002,127.10616039917461,37.4708698355959
716,조계사,682,110,-,-,001,126.98292943862461,37.5739453882213
717,낙원상가,0,110,277-1도,-,001,126.98762921946367,37.573541114329416
718,탑골공원(연등),253,110,284-29도,-,001,126.98785268046144,37.57261485604048
719,교동초교,717,110,140-2대,-,001,126.98683419732278,37.57497454485824
720,팔판동(연등),684,110,1-62천,-,001,126.97995362226044,37.57999265321078
721,연풍문,0,110,1대,-,002,126.97630467868139,37.583818934075275
722,신사동고개사거리,0,380,41-3도,-,001,126.90924081657842,37.59632790580734
723,신성아파트101동,0,380,208-11대,-,002,126.90650012990245,37.59217197108532
724,청계광장,0,110,1-80 도,-,001,126.97702118408431,37.56922007628129
725,와산교,0,380,352-4도,-,001,126.91303889436124,37.58870466970454
726,구기터널,0,110,120-1천,-,001,126.95671437490236,37.60846806658609
727,신진학원,0,380,104-46도,-,001,126.9203385860962,37.59770898354355
728,응암시장,0,380,117-27대,-,001,126.91805620018528,37.59387089505312
7524,아이파크2차정문,-,710,491임,-,001,127.14440335128192,37.47997604390696
730,통인교차로,0,110,113도,-,001,126.9713497667297,37.579453858805635
731,통인시장,0,110,-,-,001,126.97086421645044,37.58146099180486
732,청운초등학교앞,0,110,121-1도,-,001,126.97019188069473,37.58503457806281
733,경기상고,0,110,36-8도,-,001,126.96865396928241,37.588809419845056
734,청운중,0,110,산1-1임,-,001,126.97232851209814,37.58826071825869
735,최규식동상(연등),1811,110,277-7 도,-,001,126.96581674230043,37.59254827510768
736,합청,0,110,12-4도,-,001,126.97382366568151,37.57938056969679
7528,신트리119안전센터,-,470,521-29 임,-,001,126.84772336294645,37.5108422691452
738,응암대림시장(연등)1,713,380,576-28 대,-,001,126.91697457528271,37.58897055492327
739,북가좌오거리,0,410,332-7대,-,001,126.91201628777117,37.580847210546025
740,명지중고교,0,410,325-1대,-,001,126.9255836600134,37.58288180247325
741,연희우체국,0,410,88-16도,-,001,126.93179116938288,37.56910092568103
742,서대문소방서,0,410,700대,-,001,126.93556529267603,37.57305679969302
743,연희지하차도,0,410,산5-47임,-,001,126.93545600016196,37.576390142022696
744,연희성모의원(연등),87,410,414-9대,-,001,126.92667420370628,37.575139573821765
746,LG베스트샵수색점,0,380,355-10대,-,001,126.89371323011216,37.58315707213524
747,두빌빌딩,0,380,산39-2임,-,001,126.90087376763874,37.57894724370795
748,마포구청,0,440,450대,-,001,126.90148722212767,37.56540916727197
750,북가좌요진아파트,0,410,431대,-,001,126.90843748936223,37.572387569093344
751,서울창업허브,0,440,128-82대,-,001,126.94887213064516,37.5448449565912
752,서울여고,0,440,160-68도,-,001,126.9462985887549,37.54597817156637
753,서대문우체국(연등),5266,410,295-3대,-,001,126.9306930633119,37.56318554587189
754,한겨레신문사,0,440,115-32도,-,001,126.9582538292978,37.54753237352631
755,서울역서부,0,140,16-4공,-,001,126.96879135550273,37.55705502108017
756,굴다리입구,0,410,89-4도,-,001,126.94041688894667,37.560384853384974
757,명물거리,0,410,5 학,-,001,126.94037599460364,37.55911566188239
758,하나은행연희,0,410,90-15대,-,001,126.93091215828039,37.566846814465556
759,연남동,0,410,-,-,001,126.92739428610795,37.56213416733859
760,성산119안전센터,0,440,397 대,-,001,126.90313508407039,37.57027662210419
761,성산2동주민센터입구,0,440,27-54 철,-,001,126.90793242683411,37.56814594244689
762,봉원사입구,0,410,산3-18임,-,001,126.94678305628723,37.5665979930543
763,광흥창역,0,440,243-3도,-,001,126.93134371394767,37.547503553730124
764,세검정,0,110,211-1임,-,001,126.95794596163947,37.599982092388956
765,명성학원,0,380,산27 임,-,001,126.93178841979304,37.601205555025906
766,은평터널,0,380,182-8 도,-,002,126.9051989555669,37.59081883086323
767,방배3치안센터,0,650,1033-1도,-,001,127.00001556664016,37.47788880476473
768,영천시장,0,110,-,-,001,126.96283550828598,37.569767625232934
769,일영송추사거리,418,380,-,-,001,126.92130937371549,37.645097124738264
771,연신초교삼거리(연등)1,5,380,70-1도,-,001,126.9290135890196,37.62605687198627
772,갈현교회,0,380,419-30대,-,002,126.91680816441841,37.622102851725586
774,갈현중앙교회,0,380,533-3도,-,002,126.91428060577607,37.61643813470894
775,갈현중앙교회(연등)2,774,380,515-32대,-,002,126.91282006864446,37.61503253472975
776,선정중고입구(연등),425,380,324도,-,001,126.90773988211107,37.616173491979595
778,806전투경찰대,0,380,산130-9도,-,001,126.90565399435987,37.619092210872616
779,은평중,0,380,200-7대,-,002,126.91117182292325,37.61049192349428
780,구산중,0,380,16-63대,-,002,126.91096281933743,37.609127144379684
781,대호아파트,0,380,641 대,-,002,126.93293749459076,37.61587273980911
782,한전성서지점,0,380,5-29대,-,001,126.93409703535663,37.605790738101426
783,대성주유소,782,380,4-374대,-,001,126.93489173364684,37.60394592502732
784,정원여중입구,0,410,265-17도,-,001,126.93486070562318,37.58650533088285
786,은평구의회,432,380,86-16대,-,001,126.92937940083488,37.60142873330919
787,응암1동경향렉스빌,0,380,81-21대,-,001,126.92512549327968,37.60106442651347
788,본서부병원(연등)1,458,380,162-21대,-,001,126.92106543609329,37.600216900067565
789,신사1동주민센터,712,380,4-12도,-,002,126.91196359761808,37.59830275155494
790,명남아파트(연등),6983,380,4-12도,-,001,126.9105977543794,37.595340476996064
791,새절역(연등),167,380,25-38대,-,001,126.91305783347804,37.593384245482945
792,청운아파트,0,380,22-15도,-,001,126.91485785697549,37.59576314076778
793,풍천장어,0,380,585-18대,-,001,126.91590659155308,37.59114516979527
794,응암3동주민센터입구,0,380,427-1도,-,001,126.91762049844309,37.59187941617622
795,밝은문아파트,728,380,114-12 대,-,001,126.91829283891481,37.594844080694905
796,백련산SK뷰아이파크(연등),8132,380,115-27대,-,001,126.9191113691357,37.59594599801381
797,신진학원(연등),727,380,88-24대,-,001,126.92090919994554,37.598488502965196
798,산울림소극장,0,440,502-10대,-,002,126.93016985247428,37.55470954248066
799,신촌현대백화점,0,440,52-39대,-,001,126.93441065806638,37.55599704309921
800,르메이에르5차(연등),0,410,31-64도,-,001,126.94049710588298,37.55631102411324
801,아현동고개,0,440,144 대,-,001,126.948473779622,37.556931136534445
802,서강치안센터,0,440,53-47도,-,001,126.9350603507421,37.55396677360924
803,창전삼거리,0,440,437-5도,-,001,126.93281754441955,37.551689567387484
804,공덕초교,0,440,237-9도,-,001,126.95309302209432,37.5467654186503
805,마포경찰서,0,440,447-9도,-,001,126.95520147218504,37.550522998075564
806,서부지청,0,440,237-9도,-,001,126.95449145729488,37.549017946089265
807,독막길입구,0,440,385-242대,-,002,126.94887799913681,37.54283266840779
808,사랑의전화,0,440,14-4도,-,001,126.95475199158491,37.544562323173515
809,공덕동주민센터,0,440,386-1학,-,001,126.96039464040628,37.54974586212149
810,용산청소년쉼터,811,140,6-1공,-,001,126.96418995377078,37.552989113128305
811,만리시장,0,170,37-9대,-,001,126.96295328062506,37.55194297105964
812,상공회의소,0,140,72-4도,-,001,126.97391584621174,37.55980885514104
813,자하문터널북단,0,110,-,-,001,126.96367928919163,37.59520688435194
814,하림각,0,110,190-1구,-,001,126.9626127824614,37.59781937322741
816,유원하나아파트,0,410,454대,-,001,126.95161357216884,37.59551389754613
817,홍은대교,0,410,9-685천,-,002,126.94646264152765,37.59753583081199
818,홍제교,0,410,266-55도,-,001,126.94467578065957,37.59180886688908
819,문화촌성결교회,0,410,278-39대,-,001,126.94735168598926,37.59287038626363
820,홍은2동주민센터,0,410,산11-96임,-,001,126.93380301115305,37.58011594776463
821,백련교,0,410,170-198천,-,001,126.93743753223326,37.582775575039875
822,신연중,0,410,312-139대,-,001,126.9412541997293,37.58394664638826
823,라이온스톤오피스텔,0,410,산66-15임,-,001,126.92911193044684,37.572205770078575
824,연남동하모니마트,0,440,413-21 도,-,002,126.92566552604954,37.563521451554664
825,동교로사거리,0,440,445-7도,-,001,126.92054486388056,37.55601910631786
826,청기와예식장,0,440,445-7도,-,001,126.91876505845853,37.557542323021245
827,을지로3가역,0,140,-,-,001,126.98974152751256,37.56622708374928
828,증산3교남단,0,410,352-10천,-,002,126.9066047499416,37.57991678369119
829,백련산힐스테이트310동,0,380,648도,-,002,126.92271930218321,37.58895950763871
830,백련산힐스테이트204동,0,380,232-3 대,-,001,126.92283846023824,37.59066484302857
831,응암2동주민센터,1094,380,197-78대,-,002,126.92301463904985,37.59426716776268
832,응암푸르지오(연등)1,5577,380,194-17도,-,002,126.92423782198536,37.59712496067125
833,소년의집입구,0,380,83-42대,-,002,126.92664784317486,37.59966903600558
834,가좌전화국,0,410,359-2도,-,001,126.91421641096476,37.58380820869897
835,북가좌삼호아파트,0,410,80-180대,-,002,126.91131756701436,37.57656963459621
836,DMC아이파크(연등),6533,410,75-25대,-,001,126.91457605679025,37.57522094676775
838,인우아파트,0,380,167-1 대,-,001,126.90795883181733,37.58234774529731
839,신사미성아파트,0,380,98-49 공,-,002,126.90948775968987,37.59025766251715
840,증산초교,0,380,203-2대,-,002,126.90539820336404,37.5823293369479
841,안디옥교회,0,380,35-23도,-,001,126.9134172161185,37.59037278142198
842,디지털미디어시티역,0,380,238도,-,001,126.90170337775857,37.57817037283188
843,수색디지털프라자,0,380,164-7대,-,001,126.89780034502051,37.580726222510485
844,수색서광빌딩,0,380,-,-,001,126.89167279292619,37.58402522399958
845,수색초교입구,0,380,산 21-1 임,-,002,126.89758482304201,37.583992467967285
846,상신중,0,380,356대,-,002,126.90637637616551,37.590563558332384
847,그랜드힐튼호텔(연등),714,410,202-6천,-,001,126.93670990547095,37.58895461426362
848,송림기사식당,0,410,84-2도,-,001,126.92285707766118,37.573282344994844
849,은평문화예술회관,0,380,104-29대,-,002,126.92718297131073,37.60340391843285
850,정우베스트빌,0,410,351-10대,-,002,126.91433707784857,37.58160354492056
851,DMC두산위브아파트,0,410,3-86대,-,001,126.91621986092575,37.58000238915962
852,연가초교(연등),0,410,2-27 대,-,002,126.91719895270552,37.57929950048605
853,중심교회,0,380,126-4 도,-,002,126.92870002988126,37.605197306416606
854,승암교,0,410,4-4 임,-,001,126.95650482473822,37.5967847911732
855,응암초교,0,380,347-1도,-,001,126.91994465479164,37.58793203818991
856,교육연구정보원(연등)2,0,140,산1-2임,-,002,126.98074642303045,37.55478645604388
857,단암빌딩,0,140,17-23대,-,001,126.97601073667798,37.55850732362563
858,세브란스빌딩,0,140,520도,-,001,126.97430127740095,37.55664705841623
859,힐튼호텔,0,170,447도,-,001,126.9766395721723,37.55519197026547
860,불천어린이공원,0,410,9-329대,-,002,126.94761636876649,37.596979040133874
861,홍은IC진입로,0,410,279-96 도,-,001,126.94825562771983,37.59441895630008
862,국민연금북부,0,410,183대,-,001,126.96348645780152,37.5611325912262
863,평창치안센터,0,110,235-1천,-,001,126.9670427664882,37.60569493883153
864,고은초교,0,410,173-16 대,-,001,126.94428396746352,37.58495595445338
865,평창힐스,0,110,85-2도,-,001,126.97201940542926,37.60744245825006
866,귀빈빌딩,0,110,-,-,001,126.97399206955413,37.609257961616336
867,가나아트홀,0,110,66-19도,-,001,126.97582421657788,37.610054666571024
868,신영소방서,0,110,-,-,001,126.9606179711127,37.60583142555399
869,독립문삼호아파트,0,410,101-3도,-,001,126.95899466388991,37.57137687550035
870,독립공원,0,110,-,-,001,126.9556361750022,37.57661820313665
871,부암동주민센터(연등),0,110,-,-,001,126.96447685570583,37.592836367032945
872,현대유플렉스,0,410,89-4도,-,002,126.93691802655627,37.557253378379386
873,경찰청정문,0,410,173-1도,-,001,126.96833961228127,37.56376223131168
874,대흥주유소,0,440,337-2전,-,002,126.93967994452649,37.54535205934101
875,덕은교,0,380,-,-,001,126.88258635687522,37.59098709030375
876,월드컵파크1단지,0,440,37-2도,-,001,126.894741922231,37.57576250609666
878,난지천공원입구,0,440,478-13 잡,-,001,126.88092469251737,37.5774208417748
879,향동리입구,0,380,414-1 차,-,001,126.88453694850165,37.58927663627446
880,염리초교입구,0,440,150학,-,001,126.94778142460662,37.54336564947437
881,태성빌딩,0,440,365-1도,-,001,126.92123243063617,37.55077565927615
882,대흥동우편취급국,0,440,34-25대,-,001,126.94395745467814,37.547008533864904
883,홍대클럽거리,0,440,486 대,-,002,126.9230344458071,37.550722390626994
884,서강초교,0,440,72-1 학,-,001,126.92509305962152,37.54769677941162
885,연남코오롱아파트,0,440,369-21도,-,002,126.92113581390377,37.563211739508965
886,이조빌라,0,440,365-19도,-,002,126.91963968326904,37.56506333680376
887,신촌전화국,0,440,375 철,-,001,126.92302392765522,37.55798180912623
888,연남치안센터,0,440,567-43도,-,002,126.92380611362097,37.56001548932848
889,혜당한방병원(연등),890,440,392-10대,-,001,126.91484006338924,37.54863424624445
890,혜당한방병원,0,440,395-170대,-,001,126.91648285762413,37.548317973639726
891,희성교회,0,440,458-12도,-,002,126.91411144450421,37.557006731334376
892,성미산약수터,0,440,103-16도,-,001,126.9142003306703,37.56256783959156
893,내고향풍천장어,0,440,478-9 구,-,002,126.91792556936362,37.55529480903427
894,성산모터스,0,440,478-9 구,-,002,126.91574053607846,37.554925817399194
895,망원정사거리,0,440,391-37구,-,002,126.90484426124681,37.552113636886205
896,하모니마트,0,440,394-30구,-,002,126.90655724177579,37.552608806327115
897,신수동사거리,0,440,380-2도,-,001,126.9342454602362,37.545066812442265
898,마포노인종합복지관,0,440,437-5도,-,001,126.9319392257217,37.549285147379095
899,하중동사거리,0,440,329-3도,-,001,126.93068048037934,37.54554216989726
900,성원초교,0,440,35-38도,-,002,126.90443316707447,37.56746925425022
901,상암초교,0,440,1608 공,-,001,126.89239006310407,37.577131139016046
902,성서초교입구,0,440,산 11-58 공,-,002,126.9125888979874,37.55891340564392
903,중암교,0,440,9016천,-,001,126.90044522891642,37.572304477303916
904,상장회사회관,0,440,85-2대,-,002,126.94459276280136,37.545098363222806
905,마포태영상가,0,440,51 학,-,002,126.94287222131979,37.545940192884714
906,홍익산부인과,0,440,12-2도,-,001,126.92004952497663,37.547848795432245
907,당인리발전소,0,440,402도,-,001,126.91838234452062,37.54790558426256
908,망원초교,0,440,350-8도,-,002,126.9026891851987,37.560006765041535
909,하나은행망원,0,440,423-7도,-,002,126.90445264450703,37.55725885621885
910,상암휴먼시아아파트,0,440,1445-1 도,-,001,126.89576637159377,37.575197189925014
911,신북초교,0,440,59-2도,-,002,126.90429167231541,37.57134741445317
912,홍익병원,0,470,951-1도,-,001,126.86398106533757,37.52985197658957
914,대흥치안센터,0,440,3-63도,-,001,126.94593664878774,37.55341799975089
915,신공덕삼성아파트,0,440,2-44대,-,001,126.95572421242608,37.541825412519856
916,서교천주교회,0,440,349도,-,002,126.92832643375841,37.55363642369099
917,마포구치매지원센터,0,440,22-153전,-,001,126.94390212166364,37.550103395098226
918,신수동성원아파트,0,440,85-26철,-,001,126.93704850652878,37.54731979624663
919,용강동,0,440,7-14도,-,002,126.94364859150583,37.542746431603085
920,염리초교(경보),0,440,446-5대,-,002,126.94682243875981,37.542414421889326
921,엠팰리스웨딩홀,0,440,45-15도,-,001,126.9418419166643,37.541138606538425
922,용강동주민센터,0,440,660대,-,001,126.94079183430513,37.541844020095006
923,성산대교북단(경보),0,440,390-1 잡,-,001,126.89636699845227,37.560138713535636
924,마포소방서,0,440,68-12천,-,002,126.93298255273153,37.549953937043895
925,서교동,0,440,201-16대,-,001,126.91998863230592,37.55405248245216
926,신덕성결교회,0,440,105-228대,-,001,126.95609806994479,37.54564537989567
